"","CSF1","CSF2","CSF3","WRF1","WRF2","WRF3"
"CG6425",11.966602968072,14.7835235157915,10.30937121429,9.54972210868833,8.20546279162997,18.1172827696254
"CG6426",2264.67961170762,2652.71850086483,1858.7796299365,1885.11514425508,2799.08849479477,2813.21140783906
"CG6428",527.527747509172,446.277616132955,443.302962214472,657.975853288626,600.024466637942,370.397781067897
"CG6429",113.682728196684,802.930120951424,116.495894721478,265.482274621536,571.305346867237,81.5277724633143
"CG6431",3.98886765602399,2.7719106592109,3.09281136428701,0.954972210868833,2.05136569790749,4.02606283769454
"CG6432",48.8636287862938,39.7307194486896,62.8871644071693,65.8930825499495,76.926213671531,63.4104896936889
"CG6435",9.97216914005997,65.6018856013246,15.4640568214351,21.9643608499832,40.0016311091961,5.03257854711817
"CG6441",0,0,11.3403083357191,0.954972210868833,3.07704854686124,1.00651570942363
"CG6443",232.351540963397,186.641984386867,197.939927314369,177.624831221603,186.674278509582,180.16631198683
"CG6454",38.8914596462339,67.4498260407986,55.6706045571663,42.9737494890975,35.8988997133811,31.2019869921326
"CG6462",5.98330148403598,2.7719106592109,5.15468560714502,0,5.12841424476873,0
"CG6465",1029.12785525419,1044.08634830277,979.390265357555,843.240462197179,948.756635282216,1359.80272343133
"CG6470",0,0,0,1.90994442173767,0,0
"CG6472",396.892331774387,450.89746723164,384.539546293019,354.294690232337,307.704854686124,637.12444406516
"CG6479",0,0,0,0,0,0
"CG6481",10.969386054066,4.61985109868483,83.5059068357494,9.54972210868833,2.05136569790749,5.03257854711817
"CG6484",151.576970928912,142.291413839493,127.836203057197,273.122052308486,178.468815717952,68.4430682408071
"CG6495",208.418335027253,170.934490651339,205.156487164372,155.66047037162,147.69833024934,155.00341925124
"CG6497",0,0,1.030937121429,0,0,0
"CG6503",0,0,0,0,0,0
"CG6508",0,0,0,0,0,0
"CG6511",0,0,0,0,0,0
"CG6527",0,0.923970219736966,6.18562272857403,0,2.05136569790749,0
"CG6550",146.590886358882,147.835235157915,128.867140178626,163.30024805857,125.133307572357,142.925230738156
"CG6553",0,0,1.030937121429,0,0,0
"CG6565",0.997216914005997,3.69588087894787,3.09281136428701,3.81988884347533,1.02568284895375,9.05864138481271
"CG6567",274.234651351649,243.004167790822,238.1464750501,223.463497343307,271.805954972743,258.674537321874
"CG6569",0,0,0,0,0,0
"CG6574",402.875633258423,343.716921742152,370.106426593013,363.844412341025,320.013048873569,321.078511306139
"CG6576",0,1.84794043947393,22.6806166714381,3.81988884347533,5.12841424476873,1.00651570942363
"CG6583",430.797706850591,313.225904490832,423.715156907321,325.645523906272,326.167145967291,417.704019410808
"CG6592",0,23.0992554934242,6.18562272857403,1.90994442173767,12.308194187445,6.0390942565418
"CG6602",788.798578978743,809.397912489583,771.140966828896,1150.74151409694,943.628221037447,1122.26501600735
"CG6607",291.187338889751,244.852108230296,300.00270233584,240.652997138946,306.67917183717,334.163215528646
"CG6610",0,0,0,0,0,0
"CG6614",0,0,0,0,0,0
"CG6621",2.99165074201799,1.84794043947393,2.06187424285801,0,2.05136569790749,0
"CG6628",0,0,5.15468560714502,0.954972210868833,1.02568284895375,0
"CG6638",328.084364707973,376.055879432945,356.704244014436,348.564856967124,338.475340154736,478.094961976226
"CG6650",0,0,0,1.90994442173767,1.02568284895375,0
"CG6652",6.98051839804198,10.1636724171066,120.619643207194,7.63977768695066,7.17977994267623,5.03257854711817
"CG6654",111.688294368672,118.268188126332,127.836203057197,104.091970984703,95.3885049526984,112.729759455447
"CG6656",823.701170968953,714.228979856675,746.3984759146,721.958991416838,728.23482275716,856.544868719512
"CG6659",0,0,0,0,0,0
"CG6660",177.504610693067,181.098163068445,184.537744735792,71.6229158151625,154.878110192016,175.133733439712
"CG6661",0,0,0,0,0,0
"CG6664",0.997216914005997,0,1.030937121429,3.81988884347533,0,0
"CG6665",267.254132953607,237.4603464724,244.332097778674,189.084497752029,225.650226769824,259.681053031298
"CG6674",0,0,0,0,0,0
"CG6675",0,0,0,0,0,0
"CG6678",47.8664118722878,33.2629279105308,28.8662394000121,26.7392219043273,25.6420712238437,16.1042513507781
"CG6683",37.8942427322279,47.1224812065853,30.9281136428701,45.838666121704,33.8475340154736,50.3257854711817
"CG6685",0,0,0,0,0,0
"CG6686",0,0,0,0,0,0
"CG6688",55.8441471843358,36.0348385697417,85.5677810786074,45.838666121704,32.8218511665199,19.123798479049
"CG6689",414.842236226495,369.588087894787,429.900779635895,364.799384551894,370.271508472303,390.52809525637
"CG6693",0,0,0,0,0,0
"CG6695",0,0.923970219736966,0,0.954972210868833,1.02568284895375,4.02606283769454
"CG6696",10.969386054066,8.3157319776327,9.27843409286104,12.4146387412948,10.2568284895375,18.1172827696254
"CG6700",0,0,0,0,1.02568284895375,0
"CG6701",0,5.5438213184218,5.15468560714502,1.90994442173767,1.02568284895375,0
"CG6707",12.963819882078,17.5554341750024,9.27843409286104,21.0093886391143,20.5136569790749,11.07167280366
"CG6709",0,0,0,0,0,0
"CG6712",102.713342142618,97.9408432921185,115.464957600049,126.056331834686,117.953527629681,141.918715028732
"CG6724",0,0,0,0,0,0
"CG6726",0,0,0,0,0,0
"CG6729",150.579754014906,144.139354278967,147.424008364348,150.885609317276,178.468815717952,129.840526515649
"CG6733",120.663246594726,315.997815150043,100.000900778613,160.435331425964,112.825113384912,82.534288172738
"CG6738",0,1.84794043947393,0,0.954972210868833,0,2.01303141884727
"CG6739",0,0,0,0,0,0
"CG6749",7.97773531204797,12.9355830763175,9.27843409286104,11.459666530426,14.3595598853525,11.07167280366
"CG6753",171.521309209031,112.72436680791,95.8771522928975,124.146387412948,61.5409709372248,134.873105062767
"CG6761",0,0,0,0,3.07704854686124,3.0195471282709
"CG6763",11.966602968072,8.3157319776327,15.4640568214351,12.4146387412948,0,13.0847042225072
"CG6765",0,3.69588087894787,1.030937121429,3.81988884347533,2.05136569790749,0
"CG6766",1019.15568611413,1020.06312258961,956.709648686117,777.34737964723,858.496544574286,984.372363816314
"CG6769",0,0,0,0,0,0
"CG6770",7989.70191501605,6320.88027322059,7144.394251503,8708.39159091289,10969.6780695603,6568.52151969863
"CG6785",1.99443382801199,11.0876426368436,7.21655985000303,3.81988884347533,7.17977994267623,2.01303141884727
"CG6788",0,0,0,0,0,0
"CG6790",3.98886765602399,6.46779153815877,107.217460628617,1.90994442173767,1.02568284895375,1.00651570942363
"CG6791",110.691077454666,91.4730517539597,88.6605924428944,93.5872766651456,88.2087250100222,123.801432259107
"CG6793",7.97773531204797,4.61985109868483,9.27843409286104,4.77486105434416,2.05136569790749,5.03257854711817
"CG6800",7.97773531204797,5.5438213184218,12.3712454571481,10.5046943195572,6.15409709372248,9.05864138481271
"CG6805",0,0,0,0,0,0
"CG6813",10.969386054066,5.5438213184218,4.12374848571602,12.4146387412948,6.15409709372248,7.04560996596544
"CG6830",368.970258182219,535.902727447441,330.930815978711,462.206550060515,423.607016617897,195.264047628185
"CG6833",0,0,0,0,0,0
"CG6834",202.435033543217,241.156227351348,141.238385635774,129.876220678161,98.4655534995597,176.140249149136
"CG6836",197.448948973187,209.741239880291,239.177412171529,154.705498160751,161.032207285738,141.918715028732
"CG6839",0.997216914005997,0,0,0.954972210868833,0,0
"CG6843",137.615934132828,101.636724171066,112.372146235762,115.551637515129,116.927844780727,115.749306583718
"CG6845",0,0,0,0,0,0
"CG6847",0,0,0,0,0,0
"CG6865",0,0,0,0,0,0
"CG6867",109.69386054066,111.800396588173,119.588706085765,84.9925267673261,98.4655534995597,79.5147410444671
"CG6870",4.98608457002998,0,1.030937121429,2.8649166326065,5.12841424476873,0
"CG6873",0,0,13.4021825785771,0,0,2.01303141884727
"CG6878",510.57505997107,433.342033056637,444.333899335901,495.630577440924,543.611909945486,702.547965177696
"CG6885",0,0,0,0,0,0
"CG6891",1579.5915917855,1959.74083606211,1426.81697605774,2055.10019778973,2336.50552991663,1697.99200179767
"CG6893",0,0,0,0,0,0
"CG6901",17.9499044521079,28.643076811846,34.0209250071572,43.9287216999663,21.5393398280287,23.1498613167436
"CG6908",1.99443382801199,0,1.030937121429,0,5.12841424476873,2.01303141884727
"CG6912",325.092713965955,594.11285129087,271.136462935828,718.139102573362,694.387288741686,507.283917549512
"CG6923",18.9471213661139,33.2629279105308,39.1756106143022,22.919333060852,25.6420712238437,31.2019869921326
"CG6927",25.9276397641559,19.4033746144763,13.4021825785771,9.54972210868833,7.17977994267623,14.0912199319309
"CG6928",0,0,0,0,0,0
"CG6931",4.98608457002998,5.5438213184218,5.15468560714502,0,2.05136569790749,7.04560996596544
"CG6933",0,0,0,0,0,0
"CG6937",156.563055498941,148.759205377652,147.424008364348,148.020692684669,152.826744494108,175.133733439712
"CG6938",0,0,0,0,0,0
"CG6951",0,1.84794043947393,0,0.954972210868833,0,0
"CG6959",0,1.84794043947393,0,0.954972210868833,0,0
"CG6961",134.62428339081,144.139354278967,186.59961897865,145.155776052063,183.597229962721,161.042513507781
"CG6962",60.8302317543658,68.3737962605355,68.0418500143143,58.2533048629988,82.0546279162997,84.5473195915853
"CG6966",720.987828826336,1239.04406466727,998.978070664706,1102.03793134263,1358.00409201476,319.065479887292
"CG6972",0,0,0,0,0,0
"CG6974",494.619589346974,573.785506456656,554.644171328805,354.294690232337,571.305346867237,537.47938883222
"CG6978",0.997216914005997,0,1.030937121429,0.954972210868833,0,4.02606283769454
"CG6980",2.99165074201799,9.23970219736966,31.9590507642992,2.8649166326065,3.07704854686124,5.03257854711817
"CG6983",167.532441553007,176.478311969761,220.620543985807,236.833108295471,262.574809332159,232.505128876859
"CG6984",138.613151046834,109.952456148699,112.372146235762,118.416554147735,142.569916004571,155.00341925124
"CG6985",30.9137243341859,29.5670470315829,48.4540447071632,30.5591107478026,41.0273139581499,53.3453325994526
"CG6996",0,0,0,0,0,0
"CG6999",10.969386054066,12.0116128565806,22.6806166714381,17.189499795639,10.2568284895375,17.1107670602018
"CG7006",66.8135332384018,76.6895282381682,37.1137363714442,80.217665712982,102.568284895375,113.736275164871
"CG7011",147.588103272888,144.139354278967,134.021825785771,126.056331834686,166.160621530507,156.009934960663
"CG7016",276.229085179661,320.617666248727,214.434921257233,236.833108295471,316.936000326708,304.974259955361
"CG7017",0,0,0,0,0,0
"CG7024",5.98330148403598,2.7719106592109,40.2065477357312,4.77486105434416,2.05136569790749,5.03257854711817
"CG7025",70.8024008944258,82.23334955659,52.5777931928793,25.7842496934585,72.823482275716,20.1303141884727
"CG7029",40.8858934742459,49.8943918657962,37.1137363714442,66.8480547608183,45.1300453539648,33.2150184109799
"CG7031",0,0,0,0,0,0
"CG7044",392.903464118363,392.687343388211,347.425809921575,382.943856558402,395.913579696146,319.065479887292
"CG7049",1.99443382801199,0,0,0,0,0
"CG7054",299.165074201799,314.149874710569,286.600519757263,383.898828769271,471.814110518723,356.306561135966
"CG7058",72.7968347224378,67.4498260407986,74.2274727428884,61.1182214956053,54.3611909945486,63.4104896936889
"CG7059",0.997216914005997,4.61985109868483,8.24749697143204,8.5947498978195,4.10273139581499,4.02606283769454
"CG7065",194.457298231169,219.904912297398,206.187424285801,173.804942378128,217.444763978194,138.899167900461
"CG7069",60.8302317543658,42.5026301079005,74.2274727428884,33.4240273804092,35.8988997133811,15.0977356413545
"CG7071",0,0,0,0,0,0
"CG7079",15.9554706240959,33.2629279105308,22.6806166714381,30.5591107478026,33.8475340154736,10.0651570942363
"CG7080",0,0,2.06187424285801,0,0,0
"CG7083",292.184555803757,300.290321414514,325.776130371566,312.275912954108,391.810848300331,351.273982588848
"CG7084",0,0,0,0,0,0
"CG7091",12.963819882078,22.1752852736872,7.21655985000303,13.3696109521637,17.4366084322137,15.0977356413545
"CG7094",0,0,37.1137363714442,0,0,0
"CG7099",70.8024008944258,101.636724171066,115.464957600049,69.7129713934248,85.131676463161,66.4300368219598
"CG7101",48.8636287862938,15.7074937355284,39.1756106143022,35.3339718021468,25.6420712238437,27.1759241544381
"CG7102",0.997216914005997,0,0,0,2.05136569790749,6.0390942565418
"CG7110",0.997216914005997,0,6.18562272857403,0,0,0
"CG7115",0,0,0,1.90994442173767,0,0
"CG7120",0,0,0,0,0,0
"CG7126",2.99165074201799,0,0,0.954972210868833,1.02568284895375,3.0195471282709
"CG7130",158.557489326953,155.22699691581,100.000900778613,149.930637106407,141.544233155617,166.0750920549
"CG7131",22.9359890221379,14.7835235157915,138.145574271487,15.2795553739013,15.3852427343062,17.1107670602018
"CG7133",275.231868265655,214.361090978976,231.960852321526,264.527302410667,307.704854686124,233.511644586283
"CG7135",257.281963813547,268.875333943457,273.198337178686,218.688636288963,206.162252639703,297.928649989396
"CG7137",75.7884854644558,70.2217367000095,85.5677810786074,68.757999182556,78.9775793694385,72.4691310785016
"CG7139",357.003655214147,408.394837123739,409.282037207315,369.574245606238,363.091728529626,226.466034620318
"CG7140",1.99443382801199,0,43.2993591000182,0,0,1.00651570942363
"CG7142",43.8775442162639,25.8711661526351,26.8043651571541,23.8743052717208,18.4622912811674,18.1172827696254
"CG7148",467.694732668812,424.102330859268,452.581396307333,364.799384551894,428.735430862666,410.658409444843
"CG7149",57.8385810123478,41.5786598881635,42.2684219785892,56.3433604412611,54.3611909945486,52.338816890029
"CG7156",127.643764992768,78.5374686776422,102.062775021471,78.3077212912443,86.1573593121147,115.749306583718
