"","CSM1","CSM2","CSM3","WRM1","WRM2","WRM3"
"psidin",707.693592585098,636.347903231173,725.182777396242,749.684312695052,673.357234281044,587.01247553931
"psq",2.90038357616843,3.9341446876734,1.68060898585456,1.06944980412989,1.95743382058443,3.36075844774414
"pst",0,0,1.68060898585456,0,0,4.48101126365886
"ptc",35.7713974394107,55.0780256274276,82.3498403068733,81.2781851138715,79.2760697336695,44.8101126365886
"pths",283.270795939117,261.620621730281,277.300482666002,334.737788692655,322.976580396431,334.9555919585
"puc",59.9412605741476,73.7652128938763,106.718670601764,52.4030404023645,85.1483711954228,75.0569386662859
"puf",3.86717810155791,6.88475320342846,5.04182695756367,0,0.978716910292216,1.12025281591471
"pug",3.86717810155791,0,0,1.06944980412989,2.93615073087665,4.48101126365886
"pum",6.76756167772635,4.91768085959175,11.7642629009819,6.41669882477933,6.85101837204551,3.36075844774414
"puml",3.86717810155791,2.95060851575505,7.56274043634551,0,0,2.24050563182943
"put",85.0779182342741,66.8804596904479,69.7452729129641,70.5836870725726,56.7655807969485,68.3354217707976
"pwn",7.73435620311583,6.88475320342846,5.04182695756367,1.06944980412989,7.82973528233773,1.12025281591471
"px",12.5683288300632,25.5719404698771,25.2091347878184,25.6667952991173,13.702036744091,22.4050563182943
"pxb",21.2694795585685,27.5390128137138,56.3004010261277,39.5696427528059,19.5743382058443,23.525309134209
"pyd",88.945096335832,59.9957064870194,105.878366108837,134.750675320366,130.169349068865,108.664523143727
"pyd3",937.790689627794,1128.11598919035,836.102970462642,1193.50598140896,1147.05621886248,1396.95526144565
"pygo",521.102249184929,567.500371196888,547.038224895659,511.197006374087,525.57098082692,555.645396693698
"pyr",126.650082826022,133.760919380896,130.247196403728,124.056177279067,147.786253454125,191.563231521416
"pyx",80.2439456073267,59.012170315101,70.5855774058914,67.375337660183,71.4463344513318,105.303764695983
"pzg",7.73435620311583,8.85182554726516,4.20152246463639,8.55559843303911,2.93615073087665,7.841769711403
"qin",49.3065207948634,53.1109532835909,55.4600965332004,37.4307431445461,27.404073488182,35.8480901092709
"qjt",2.90038357616843,2.95060851575505,5.04182695756367,8.55559843303911,7.82973528233773,10.0822753432324
"qkr54B",86.0447127596636,96.3865448479984,93.273798714928,118.708928258418,87.1058050160072,70.575927402627
"qkr58E-1",76.3767675057688,51.1438809397542,47.0570516039276,56.6808396188841,81.2335035542539,80.6582027458594
"qkr58E-2",29.9706302870738,35.4073021890606,33.6121797170912,31.0140443197668,34.2550918602276,35.8480901092709
"qkr58E-3",0.966794525389478,0.983536171918351,0,0,0,2.24050563182943
"qless",68.642411302653,67.8639958623662,85.7110582785824,64.1669882477933,65.5740329895785,104.183511880068
"qm",0,0,0,0,0,0
"qsm",0.966794525389478,1.9670723438367,0,4.27779921651955,1.95743382058443,0
"qtc",10.6347397792843,11.8024340630202,12.6045673939092,3.20834941238967,14.6807536543832,11.2025281591471
"qua",0,0,0.840304492927279,0,1.95743382058443,0
"qvr",6.76756167772635,4.91768085959175,18.4866988444001,4.27779921651955,2.93615073087665,10.0822753432324
"r",0,0,0,0,0,0
"r-cup",399.286138985855,383.579107048157,470.570516039276,379.65468046611,268.168433420067,319.272052535694
"r-l",96.6794525389478,77.6993575815497,83.1901447998006,141.167374145145,156.594705646755,137.79109635751
"r2d2",17.4023014570106,24.5884042979588,11.7642629009819,5.34724902064944,15.6594705646755,31.367078845612
"rad50",0,0,0,0,0,0
"ranshi",17.4023014570106,19.670723438367,20.1673078302547,22.4584458867277,32.2976580396431,22.4050563182943
"raptor",0,0,0,0,0,1.12025281591471
"ras",0.966794525389478,2.95060851575505,4.20152246463639,1.06944980412989,0.978716910292216,1.12025281591471
"raskol",3.86717810155791,4.91768085959175,0,2.13889960825978,1.95743382058443,3.36075844774414
"rasp",83.1443291834951,112.123123598692,72.266186391746,113.361679237768,146.807536543832,145.632866068913
"rau",0,0,0,0,0,0
"raw",12.5683288300632,4.91768085959175,4.20152246463639,11.7639478454288,5.8723014617533,8.96202252731772
"rb",4.83397262694739,8.85182554726516,7.56274043634551,8.55559843303911,4.89358455146108,17.9240450546354
"rdgA",573.309153555961,602.907673385949,865.513627715097,781.767806818949,606.804484381174,793.138993667618
"rdgB",87.011507285053,91.4688639884066,125.205369446165,104.806080804729,98.8504079395138,105.303764695983
"rdgBbeta",218.495562738022,243.916970635751,215.117950189383,227.792808279666,185.956212955521,224.050563182943
"rdgC",2.90038357616843,5.9012170315101,10.9239584080546,4.27779921651955,4.89358455146108,13.4430337909766
"rdhB",6.76756167772635,3.9341446876734,1.68060898585456,12.8333976495587,13.702036744091,12.3227809750619
"rdo",0,0,0,0,0,0
"rdog",0,0,0,1.06944980412989,0,0
"rdx",198.192877704843,150.481034303508,173.943030035947,244.904005145744,233.91334155984,280.063203978679
"reb",351.91320724177,571.434515884562,499.981173291731,718.670268375285,689.995421756012,643.025116335046
"rec",0,0,0,0,0,0
"red",25.1366576601264,21.6377957822037,21.8479168161093,13.9028474536886,21.5317720264288,21.2848035023796
"ref(2)P",0,0,0,0,0,0
"regucalcin",10.6347397792843,11.8024340630202,10.9239584080546,4.27779921651955,9.78716910292216,17.9240450546354
"rempA",0.966794525389478,0,1.68060898585456,3.20834941238967,0,5.60126407957357
"repo",131.484055452969,155.398715163099,178.144552500583,248.112354558134,218.253870995164,213.96828783971
"rept",0,0,0,0,0,0
"resilin",9.66794525389478,5.9012170315101,4.20152246463639,5.34724902064944,8.80845219262994,5.60126407957357
"retinin",12.5683288300632,1.9670723438367,0,0,4.89358455146108,11.2025281591471
"retm",8.7011507285053,8.85182554726516,3.36121797170912,8.55559843303911,5.8723014617533,10.0822753432324
"retn",0,0,3.36121797170912,0,0,0
"rg",0,0,0,0,0,0
"rgn",91.8454799120004,124.909093833631,119.323237995674,164.695269836003,176.169043852599,135.55059072568
"rgr",6.76756167772635,15.7365787506936,13.4448718868365,6.41669882477933,9.78716910292216,20.1645506864649
"rha",2049.60439382569,1683.81392632422,2172.18711421702,1903.6206513512,1455.35204560453,1501.13877332572
"rhea",1.93358905077896,0,0,4.27779921651955,0,2.24050563182943
"rhi",13.5351233554527,13.7695064068569,10.0836539151273,13.9028474536886,13.702036744091,5.60126407957357
"rho",6.76756167772635,0,0.840304492927279,8.55559843303911,0,3.36075844774414
"rho-4",23.2030686093475,21.6377957822037,22.6882213090365,16.0417470619483,27.404073488182,22.4050563182943
"rho-5",222.36274083958,179.00358328914,234.444953526711,212.820511021848,251.5302459451,172.518933650866
"rho-6",0,0,0,0,0,0
"rho-7",0,0,0,0,0,0
"rib",0,0,1.68060898585456,0,0,0
"ric8a",39.6385755409686,32.4566936733056,41.1749201534367,55.6113898147542,52.8507131557797,39.208848557015
"rictor",0,0,0,0,0,1.12025281591471
"rig",163.388274790822,157.365787506936,173.943030035947,152.931321990574,137.02036744091,168.037922387207
"rin",1069.27474508076,1140.90195942529,1056.26274760959,1215.96442729568,1192.07719673592,1005.98702869141
"ringer",4.83397262694739,4.91768085959175,5.04182695756367,5.34724902064944,7.82973528233773,11.2025281591471
"rk",227.196713466527,216.377957822037,278.981091651857,315.487692218317,324.934014217016,340.556856038073
"rl",29.9706302870738,31.4731575013872,22.6882213090365,32.0834941238967,21.5317720264288,14.5632866068913
"rn",74.4431784549898,70.8146043781213,55.4600965332004,49.1946909899749,23.4892058470132,31.367078845612
"rngo",0,1.9670723438367,0,2.13889960825978,1.95743382058443,4.48101126365886
"rnh1",0,0,0,0,0,0
"rno",0,0,0,0,0,0
"ro",0,0,0,0,1.95743382058443,0
"robl",552.039673997392,703.228362921621,536.954570980531,645.947681694453,766.335340758805,712.480790921758
"robl22E",1.93358905077896,2.95060851575505,0,0,0,0
"robl37BC",258.134138278991,235.065145088486,250.410738892329,162.556370227743,158.552139467339,147.873371700742
"robl62A",31.9042193378528,27.5390128137138,38.6540066746548,40.6390925569358,10.7658860132144,35.8480901092709
"robls54B",0,0,0,1.06944980412989,3.91486764116886,0
"robo1",14.5019178808422,12.7859702349386,17.6463943514729,13.9028474536886,3.91486764116886,7.841769711403
"robo2",0,0,0,0,0,0
"robo3",95.7126580135583,75.732285237713,69.7452729129641,77.000385897352,95.9142572086372,77.2974442981153
"rod",65.7420277264845,51.1438809397542,99.1559301654189,85.5559843303911,56.7655807969485,70.575927402627
"rogdi",0,1.9670723438367,3.36121797170912,1.06944980412989,1.95743382058443,2.24050563182943
"roh",29.0038357616843,33.4402298452239,26.8897437736729,25.6667952991173,24.4679227573054,40.3291013729297
"rols",0,0,0,0,1.95743382058443,1.12025281591471
"roq",78.3103565565477,68.8475320342846,64.7034459554005,68.4447874643129,77.3186359130851,82.8987083776889
"rost",0,1.9670723438367,0,0,0.978716910292216,2.24050563182943
"row",3.86717810155791,1.9670723438367,5.04182695756367,10.6944980412989,8.80845219262994,11.2025281591471
"rpk",0,0,0,0,0,0
"rpr",179.823781722443,159.332859850773,135.289023361292,147.584072969925,159.530856377631,154.594888596231
"rsh",1.93358905077896,0,0,1.06944980412989,0.978716910292216,0
"rst",3.86717810155791,9.83536171918351,15.9657853656183,5.34724902064944,12.7233198337988,5.60126407957357
"rswl",285.204384989896,238.999289776159,233.604649033784,310.140443197668,300.46609145971,266.620170187702
"rt",58.0076715233687,57.0450979712643,89.9125807432188,29.9445945156369,65.5740329895785,33.6075844774414
"rtet",122.782904724464,119.00787680212,89.0722762502916,70.5836870725726,170.296742390846,78.41769711403
"rtp",1239.43058154931,1756.59560304617,1715.06147006458,1538.93826814291,1336.92729945917,1710.62604990177
"rtv",3.86717810155791,0.983536171918351,4.20152246463639,5.34724902064944,2.93615073087665,3.36075844774414
"ru",19.3358905077896,43.2755915644074,38.6540066746548,28.875144711507,41.1061102322731,34.7278372933561
"rudhira",119.882521148295,163.267004538446,135.289023361292,198.917663568159,154.63727182617,156.83539422806
"rumi",0,0,0,0,0,0
"rump",6.76756167772635,22.6213319541221,22.6882213090365,29.9445945156369,4.89358455146108,14.5632866068913
"rumpel",4.83397262694739,0,2.52091347878184,4.27779921651955,5.8723014617533,11.2025281591471
"run",0,0,0,0,0,0
"rush",16.4355069316211,24.5884042979588,29.4106572524548,16.0417470619483,19.5743382058443,29.1265732137826
"rut",2.90038357616843,2.95060851575505,1.68060898585456,2.13889960825978,0.978716910292216,2.24050563182943
"rux",3.86717810155791,7.86828937534681,1.68060898585456,5.34724902064944,2.93615073087665,1.12025281591471
"ry",585.877482386024,619.627788308561,539.475484459313,1569.95231246268,1306.58707524011,1336.46160938625
"s-cup",40.6053700663581,76.7158214096314,63.0228369695459,71.6531368767025,80.2547866439617,79.5379499299447
"sNPF",473.729317440844,314.731575013872,456.285339659512,378.585230661981,442.380043452082,401.050508097468
"sNPF-R",62.8416441503161,56.061561799346,64.7034459554005,69.5142372684428,62.6378822587018,73.9366858503711
"sPLA2",0,0,0,1.06944980412989,0,0
"sa",229.130302517306,192.773089695997,125.205369446165,146.514623165795,124.297047607111,120.987304118789
"sac",361.581152495665,314.731575013872,415.950723999003,243.834555341615,258.381264317145,280.063203978679
"sad",52.2069043710318,57.0450979712643,52.0988785614913,43.8474419693254,37.1912425911042,32.4873316615267
"sage",29.0038357616843,10.8188978911019,31.0912662383093,16.0417470619483,28.3827903984743,26.8860675819531
"sala",0,0,0,0,0,0
"salm",0,0,0,0,0,0
"salr",68.642411302653,44.2591277363258,53.7794875473458,39.5696427528059,40.1273933219809,40.3291013729297
"sals",8.7011507285053,8.85182554726516,11.7642629009819,12.8333976495587,10.7658860132144,24.6455619501237
"salt",0,0,0,0,0,0
"salto",0,0,0,0,0,0
"san",511.434303931034,534.060141351664,491.578128362458,513.335905982347,665.527498998707,572.449188932419
"sand",101.513425165895,136.711527896651,131.927805389583,170.042518856652,140.935235082079,128.829073830192
"sano",0,0,4.20152246463639,2.13889960825978,0,0
"santa-maria",44.472548167916,39.341446876734,35.2927887029457,21.3889960825978,1.95743382058443,16.8037922387207
"sas",0,0,0,0,0,0
"saturn",1940.35661245668,1923.79675227229,1900.7687630015,1448.03503479187,1286.03402012397,1407.03753678888
"sau",5.80076715233687,2.95060851575505,0.840304492927279,302.654294568758,245.657944483346,346.158120117647
"sav",0,0,0,0,0,0
"sax",1.93358905077896,1.9670723438367,0.840304492927279,2.13889960825978,2.93615073087665,2.24050563182943
"sbRNA:1",0,0,0,0,0,1.12025281591471
"sba",1.93358905077896,3.9341446876734,5.88213145049095,11.7639478454288,0.978716910292216,4.48101126365886
"sbb",25.1366576601264,10.8188978911019,17.6463943514729,23.5278956908575,7.82973528233773,11.2025281591471
"sbm",0,0,0,0,0,0
"sbr",229.130302517306,227.196855713139,245.368911934765,255.598503187043,217.275154084872,249.816377948981
"sc",0.966794525389478,3.9341446876734,1.68060898585456,0,0,0
"sca",37.7049864901896,25.5719404698771,47.0570516039276,48.125241185845,51.8719962454874,38.0885957411003
"scaRNA:MeU1:95C-A24",0,0,0,0,0,0
"scaRNA:MeU1b-A234",0,0,0,0,0,0
"scaRNA:MeU2-48",0,0,0,0,0,0
"scaRNA:MeU2-C28",1.93358905077896,0,0,0,2.93615073087665,0
"scaRNA:MeU2-C41",0.966794525389478,0,0,0,0,0
"scaRNA:MeU2-G25",0,0,0,0,0,0
"scaRNA:MeU4-A65",1.93358905077896,0.983536171918351,0.840304492927279,1.06944980412989,0.978716910292216,0
"scaRNA:MeU4:25F-C137",0,0,0,0,0,0
"scaRNA:MeU5-C46",6.76756167772635,4.91768085959175,0.840304492927279,5.34724902064944,3.91486764116886,3.36075844774414
"scaRNA:MeU5-G38",0,0,0,0,0,0
"scaRNA:MeU5-U42",0,0,0,1.06944980412989,0,0
"scaRNA:PsiU1-6",0.966794525389478,0,4.20152246463639,0,7.82973528233773,1.12025281591471
"scaRNA:PsiU2-35.45",0,0,0,0,0,0
"scaRNA:PsiU2-38.40.42",0,0,2.52091347878184,0,0,0
"scaRNA:PsiU2-55",0,0,0,0,0,0
"scaRNA:PsiU5-44",1.93358905077896,1.9670723438367,1.68060898585456,6.41669882477933,0.978716910292216,2.24050563182943
"scaRNA:PsiU6-40",0,0,0,0,0,0
"scaf",2.90038357616843,1.9670723438367,10.9239584080546,1.06944980412989,3.91486764116886,0
"scaf6",24.169863134737,13.7695064068569,26.0494392807456,11.7639478454288,25.4466396675976,17.9240450546354
"scat",248.466193025096,231.131000400812,259.654088314529,303.723744372888,294.593789997957,293.506237769655
"scb",17.4023014570106,18.6871872664487,22.6882213090365,34.2223937321564,45.0209778734419,23.525309134209
"sced",3.86717810155791,1.9670723438367,9.24334942220007,11.7639478454288,14.6807536543832,3.36075844774414
"scf",228.163507991917,259.653549386445,181.505770472292,129.403426299717,181.06262840406,185.961967441843
"schlank",49.3065207948634,33.4402298452239,44.5361381251458,44.9168917734553,67.5314668101629,36.9683429251856
"schuy",1488.8635690998,1286.4653128692,1367.17540999268,1515.41037245205,1091.26935497582,1247.96163692899
"scny",0.966794525389478,2.95060851575505,0,0,2.93615073087665,0
"scpr-A",306.473864548465,268.50537493371,378.137021817275,348.640636146344,326.8914480376,352.879637013135
"scpr-B",291.005152142233,200.641379071344,260.494392807456,399.974226744578,351.359370794905,412.253036256615
"scpr-C",5.80076715233687,4.91768085959175,10.0836539151273,29.9445945156369,14.6807536543832,12.3227809750619
"scra",0,0,0,0,0,0
"scramb1",169.189041943159,198.674306727507,176.463943514729,170.042518856652,199.658249699612,181.480956178184
"scramb2",681.590140399582,866.495367460067,731.064908846733,690.864573467908,934.674649329066,839.069359120121
"scrib",44.472548167916,28.5225489856322,27.7300482666002,42.7779921651955,34.2550918602276,30.2468260296973
"scro",0,0,0,0,0,0
"scrt",394.452166358907,299.978532435097,441.159858786821,544.349950302113,407.146234681562,500.753008713877
"scu",43.5057536425265,31.4731575013872,42.0152246463639,31.0140443197668,31.3189411293509,21.2848035023796
"scw",0,0,0,0,0,0
"scyl",427.323180222149,453.41017525436,334.441188185057,837.379196633703,469.784116940264,368.563176435941
"sd",11.6015343046737,15.7365787506936,11.7642629009819,7.48614862890922,19.5743382058443,13.4430337909766
"sdk",3.86717810155791,0.983536171918351,3.36121797170912,4.27779921651955,1.95743382058443,1.12025281591471
"sds22",393.485371833518,394.398004939259,252.931652371111,401.043676548708,384.635745744841,359.601153908623
"sdt",0,0,0,0,0,3.36075844774414
"se",6653.47992373039,9199.99735212425,8537.49364814115,6778.17285857523,8322.02988821471,7214.42813449076
"sea",30.9374248124633,31.4731575013872,24.3688302948911,24.5973454949874,22.510488936721,16.8037922387207
"sei",0,0,0,0,1.95743382058443,0
"sel",392.518577308128,422.920553924891,347.045755578966,454.516166755203,422.805705246237,445.860620734056
"senju",323.876166005475,256.70294087069,242.847998455984,300.515394960499,343.529635512568,350.639131381306
"sens",41.5721645917476,54.0944894555093,39.4943111675821,56.6808396188841,31.3189411293509,35.8480901092709
"sens-2",0.966794525389478,2.95060851575505,0,3.20834941238967,0,0
"seq",0,0,0,0,0,0
"serp",12.5683288300632,44.2591277363258,18.4866988444001,5.34724902064944,22.510488936721,14.5632866068913
"sesB",2.90038357616843,4.91768085959175,0,1.06944980412989,6.85101837204551,1.12025281591471
"sev",237.831453245812,236.048681260404,299.988703975039,531.516552652555,415.954686874192,525.398570664001
"sff",0,0,0,0,0,0
"sfl",0,0,0,0,0,0
"sgg",630.35003055394,504.554056194114,678.966030285241,876.948839386509,795.696848067572,767.373178901579
"sgl",604.246578368424,645.199728778438,479.813865461476,526.169303631905,581.357844713576,535.480846007233
"sgll",0,0,0,0,0,0
"sha",0.966794525389478,0,0,1.06944980412989,1.95743382058443,0
"shakB",2.90038357616843,9.83536171918351,10.0836539151273,1.06944980412989,4.89358455146108,4.48101126365886
