"","CSF1","CSF2","CSF3","WTF1","WTF2","WTF3","CSM1","CSM2","CSM3","WTM1","WTM2","WTM3"
"CG8673",2.99165074201799,3.69588087894787,17.5259310642931,3.81988884347533,4.10273139581499,7.04560996596544,296.80591929457,270.472447277547,342.84423311433,432.057720868475,303.402242190587,296.866996217399
"CG8675",152.574187842917,138.595532960545,105.155586385759,118.416554147735,158.980841587831,167.081607764323,140.185206181474,125.892630005549,83.1901447998006,141.167374145145,155.615988736462,114.265787223301
"CG8677",2.99165074201799,0,1.030937121429,0,0,2.01303141884727,2.90038357616843,0,0,0,2.93615073087665,1.12025281591471
"CG8679",192.462864403157,220.828882517135,174.228373521502,211.048858602012,219.496129676102,203.316173303574,105.380603267453,93.4359363322433,121.003846981528,159.348020815353,134.084216710034,150.113877332572
"CG8701",12.963819882078,0,369.075489471584,0,0,2.01303141884727,9124.6067306259,8266.62152497374,8652.61536367219,8363.09746829573,6668.97702673116,7498.9723497331
"CG8708",0,0,2.06187424285801,0,0,0,0,0,0,1.06944980412989,0,0
"CG8726",0,0,0,0,0,0,0,0,0,0,0,0
"CG8728",1534.71683065523,1642.81905069233,1671.14907383642,1294.94231793814,1330.31065509301,1614.45119791551,2455.65809448927,2558.17758315963,2385.62445542054,2605.17972286041,2311.72934211021,2224.82209240662
"CG8736",11382.2338564644,12529.0361796333,8982.55513901092,7823.13235143748,7848.52516019407,13297.0790371956,10660.8432314698,14261.2744928161,12305.4189944271,10053.8976086251,23821.9695965125,9844.78174625851
"CG8738",162.546356982977,134.899652081597,159.795253821496,178.579803432472,274.883003519604,223.446487492047,76.3767675057688,90.4853278164883,63.0228369695459,190.36206513512,172.25417621143,194.92398996916
"CG8745",679.104718438084,762.275431282997,732.996293336023,688.534964036428,641.051780596092,744.821624973489,347.079234614823,305.879749466607,277.300482666002,498.363608724528,551.99633740481,477.227699579668
"CG8746",0,0,35.0518621285862,0,0,3.0195471282709,1233.62981439697,1204.83181059998,1239.44912706774,1182.81148336766,986.546645574554,980.221213925375
"CG8750",0,0,0,0,0,0,6.76756167772635,4.91768085959175,9.24334942220007,17.1111968660782,5.8723014617533,4.48101126365886
"CG8757",4.98608457002998,0,0,4.77486105434416,1.02568284895375,6.0390942565418,9.66794525389478,14.7530425787753,18.4866988444001,5.34724902064944,14.6807536543832,11.2025281591471
"CG8765",0,0,0,0,0,0,0,0,0,0,0,0
"CG8768",936.386682251631,947.993445450128,836.090005478923,980.756460562291,876.958835855453,988.398426654009,798.572277971709,768.141750268232,663.84054941255,814.920750746975,810.377601721955,878.278207677136
"CG8773",649.188211017904,763.199401502734,385.570483414448,922.503155699293,767.210771017402,212.374814688387,42.538959117137,33.4402298452239,1.68060898585456,109.083880021249,53.8294300660719,144.512613252998
"CG8774",0,0,0,0,0,0,0,0,0,0,0.978716910292216,0
"CG8777",282.212386663697,279.962976580301,283.507708392976,226.328413975913,288.216880556003,266.726662997263,267.802083532885,231.131000400812,241.167389470129,267.362451032472,284.806620895035,278.942951162764
"CG8778",450.742045130711,510.955531514542,365.982678107297,431.647439312712,406.170408185684,417.704019410808,361.581152495665,312.764502670036,291.585659045766,425.641022043696,447.273628003543,384.246715858747
"CG8785",58.8357979263538,145.987294718441,90.7224666857524,127.966276256424,161.032207285738,49.3192697617581,28.0370412362949,17.7036510945303,12.6045673939092,17.1111968660782,29.3615073087665,26.8860675819531
"CG8788",0,0,0,0,0,0,0,0,0,0,0,0
"CG8813",6.98051839804198,6.46779153815877,88.6605924428944,2.8649166326065,8.20546279162997,5.03257854711817,1785.66948839437,1848.06446703458,1885.64328212881,1814.85631760842,1389.77801261495,1592.99950423072
"CG8814",1290.39868672376,1383.18341894624,1190.7323752505,1099.17301471003,1435.95598853525,1308.47042225072,805.339839649435,836.005746130598,739.467953776005,1075.86650295467,1307.5657921504,1157.2211588399
"CG8818",1036.10837365223,995.115926656713,1050.52492673616,898.628850427572,912.857735568834,978.333269559772,1040.27090931908,930.42521863476,945.342554543189,1229.86727474937,1152.92852032423,1070.96169201447
"CG8833",93.7383899165637,106.256575269751,67.0109128928853,84.0375545564573,76.926213671531,89.5798981387034,117.948932097516,105.238370395264,108.399279587619,105.875530608859,99.829124849806,101.943006248239
"CG8834",154.56862167093,557.154042501391,104.12464926433,625.506798119085,529.252350060133,58.3779111465708,28.0370412362949,18.6871872664487,4.20152246463639,7.48614862890922,1.95743382058443,10.0822753432324
"CG8837",0,0,0,0,0,0,0,0,0,0,0,0
"CG8838",2.99165074201799,1.84794043947393,63.9181015285983,0.954972210868833,0,0,1946.15737960902,1874.61994367638,1916.73454836712,1655.50829679307,1364.33137294735,1376.79071075918
"CG8839",0.997216914005997,0.923970219736966,1.030937121429,3.81988884347533,3.07704854686124,4.02606283769454,0.966794525389478,0.983536171918351,7.56274043634551,2.13889960825978,0.978716910292216,1.12025281591471
"CG8840",0.997216914005997,0,26.8043651571541,0,1.02568284895375,4.02606283769454,859.480333071246,1065.16967418757,897.445198446334,534.724902064944,527.528414647504,535.480846007233
"CG8841",0,0,0,0,0,0,0,1.9670723438367,5.88213145049095,0,0.978716910292216,0
"CG8850",0.997216914005997,0.923970219736966,2.06187424285801,0,0,0,2.90038357616843,0,3.36121797170912,1.06944980412989,0.978716910292216,2.24050563182943
"CG8851",0,0,0,0,0,0,12.5683288300632,10.8188978911019,11.7642629009819,16.0417470619483,5.8723014617533,4.48101126365886
"CG8852",100.718908314606,114.572307247384,127.836203057197,108.866832039047,99.4912363485134,52.338816890029,61.8748496249266,66.8804596904479,47.8973560968549,36.3612933404162,88.0845219262994,58.2531464275651
"CG8854",99.7216914005997,101.636724171066,94.8462151714685,73.5328602369001,60.515288088271,93.605960976398,32.8710138632423,79.6664299253864,97.4753211795643,102.667181196469,78.2973528233773,120.987304118789
"CG8858",365.978607440201,621.831957882978,398.972665993025,500.405438495268,601.050149486896,440.853880727552,310.341042650023,347.188268687178,421.832855449494,495.155259312138,476.635135312309,480.588458027412
"CG8860",3.98886765602399,0,4.12374848571602,3.81988884347533,2.05136569790749,3.0195471282709,1.93358905077896,2.95060851575505,3.36121797170912,5.34724902064944,4.89358455146108,3.36075844774414
"CG8861",459.716997356765,428.722181957952,429.900779635895,560.568687780005,414.375870977314,569.687891533777,575.24274260674,492.751622131094,548.718833881513,588.197392271439,623.442671856141,587.01247553931
"CG8870",15.9554706240959,9.23970219736966,15.4640568214351,25.7842496934585,23.5907055259362,12.0781885130836,41.5721645917476,59.012170315101,42.0152246463639,47.0557913817151,39.1486764116886,31.367078845612
"CG8888",2851.04315714314,2612.98778141614,3115.49198095845,1739.95936820301,2450.3563261505,3546.96136000889,2130.81513395841,2919.13535825367,2422.59785310934,3155.9463719873,4046.01570714802,3387.6445153261
"CG8891",180.496261435085,170.010520431602,141.238385635774,206.273997547668,187.699961358536,204.322689012998,176.923398146275,171.135293913793,129.406891910801,136.889574928626,205.530551161365,163.556911123548
"CG8892",0,0,0,0,0,0,0,0,0,0,0,0
"CG8907",0.997216914005997,1.84794043947393,5.15468560714502,5.729833265213,9.23114564058372,1.00651570942363,0.966794525389478,4.91768085959175,0,2.13889960825978,1.95743382058443,5.60126407957357
"CG8908",25.9276397641559,32.3389576907938,30.9281136428701,28.649166326065,21.5393398280287,31.2019869921326,83.1443291834951,80.6499660973048,57.140705519055,56.6808396188841,62.6378822587018,71.6961802185417
"CG8910",161.549140068971,218.056971857924,204.125550042943,213.913775234619,131.28740466608,176.140249149136,229.130302517306,172.118830085711,273.939264694293,233.140057300316,202.594400430489,275.58219271502
"CG8915",9.97216914005997,9.23970219736966,17.5259310642931,7.63977768695066,12.308194187445,8.05212567538907,11.6015343046737,9.83536171918351,16.8060898585456,8.55559843303911,15.6594705646755,24.6455619501237
"CG8916",0,3.69588087894787,0,9.54972210868833,0,0,6.76756167772635,4.91768085959175,0.840304492927279,0,0.978716910292216,0
"CG8924",119.66602968072,106.256575269751,113.403083357191,136.561026154243,88.2087250100222,97.6320238140925,99.5798361151163,119.991412974039,142.851763797637,128.333976495587,116.467312324774,125.468315382448
"CG8925",8.97495222605397,4.61985109868483,16.4949939428641,4.77486105434416,3.07704854686124,0,8.7011507285053,3.9341446876734,15.9657853656183,0,0.978716910292216,5.60126407957357
"CG8927",0,0,0,0,0,0,0,0,0,0,0,0
"CG8929",57.8385810123478,36.9588087894787,35.0518621285862,52.5234715977858,49.2327767497798,26.1694084450145,29.0038357616843,30.4896213294689,41.1749201534367,31.0140443197668,29.3615073087665,62.734157691224
"CG8939",228.362673307373,240.232257131611,230.929915200097,253.067635880241,261.549126483205,189.224953371643,191.425316027117,159.332859850773,199.992469316692,304.793194177018,273.062017971528,227.411321630687
"CG8944",136.618717218822,144.139354278967,144.331197000061,167.120136902046,163.083572983646,129.840526515649,100.546630640506,110.156051254855,140.330850318856,118.708928258418,160.509573287923,160.196152675804
"CG8945",0,1.84794043947393,6.18562272857403,0,0,1.00651570942363,0,0,0,0,0,1.12025281591471
"CG8950",3.98886765602399,12.0116128565806,1.030937121429,3.81988884347533,6.15409709372248,8.05212567538907,4.83397262694739,19.670723438367,7.56274043634551,9.625048237169,7.82973528233773,11.2025281591471
"CG8952",411.850585484477,390.839402948737,322.683319007279,409.683078462729,430.786796560574,182.179343405678,29.0038357616843,28.5225489856322,9.24334942220007,45.9863415775852,32.2976580396431,86.259466825433
"CG8958",20.9415551941259,17.5554341750024,35.0518621285862,10.5046943195572,4.10273139581499,7.04560996596544,379.950248478065,314.731575013872,403.346156605094,262.015202011823,187.913646776105,221.810057551113
"CG8960",0.997216914005997,0.923970219736966,0,0,0,0,5.80076715233687,5.9012170315101,8.40304492927279,6.41669882477933,8.80845219262994,11.2025281591471
"CG8993",1098.93303923461,923.970219736967,902.069981250379,1223.31940212297,1201.07461612484,1748.31778726885,1190.12406075445,1363.18113427883,999.122042090535,1380.65969713169,1646.20184311151,1405.91728397297
"CG8997",0,6.46779153815877,4.12374848571602,0,2.05136569790749,1.00651570942363,1.93358905077896,3.9341446876734,0.840304492927279,2.13889960825978,0,0
"CG9003",27.9220735921679,24.9471959328981,18.5568681857221,24.8292774825897,21.5393398280287,13.0847042225072,25.1366576601264,14.7530425787753,22.6882213090365,22.4584458867277,27.404073488182,23.525309134209
"CG9004",141.604801788852,142.291413839493,125.774328814339,156.615442582489,124.107624723403,123.801432259107,162.421480265432,106.221906567182,142.851763797637,188.22316552686,179.105194583476,142.272107621169
"CG9008",0,0,0,0,0,0,0,0,0,0,0,0
"CG9010",4.98608457002998,0,44.3302962214472,0.954972210868833,1.02568284895375,2.01303141884727,1605.84570667192,1419.24269607818,1320.95866288168,1414.88209086384,1204.80051656972,1236.75910876984
"CG9014",0,0,0,0,0,0,0,0,0,0,0,0
"CG9016",0,0,0,0,0,0,0,0,0,0,0,0
"CG9018",38.8914596462339,47.1224812065853,46.3921704643052,48.7035827543105,56.4125566924561,67.4365525313835,55.1072879472003,49.1768085959175,38.6540066746548,43.8474419693254,45.9996947837341,40.3291013729297
"CG9021",0,0,0,0,0,0,0,0,0,0,0,0
"CG9029",0,0,0,0,0,0,0,0,0,0,0,0
"CG9030",1.99443382801199,0.923970219736966,22.6806166714381,0,0,0,401.219728036633,404.233366658442,415.950723999003,360.404583991772,300.46609145971,360.721406724538
"CG9040",0,0.923970219736966,0,0,0,0,0.966794525389478,0,0.840304492927279,0,1.95743382058443,0
"CG9044",26.9248566781619,12.9355830763175,7.21655985000303,10.5046943195572,7.17977994267623,10.0651570942363,3.86717810155791,14.7530425787753,9.24334942220007,7.48614862890922,9.78716910292216,13.4430337909766
"CG9062",0,0,0,0,0,0,0,0,0,0,0,0
"CG9067",85.7606546045157,76.6895282381682,91.7534038071814,69.7129713934248,75.9005308225773,72.4691310785016,134.384439029137,128.843238521304,121.003846981528,72.7225866808324,86.127088105715,73.9366858503711
"CG9068",4.98608457002998,0,0,0,0,1.00651570942363,2.90038357616843,3.9341446876734,0.840304492927279,2.13889960825978,2.93615073087665,2.24050563182943
"CG9072",2.99165074201799,0,14.4331197000061,0.954972210868833,0,3.0195471282709,332.57731673398,245.884042979588,229.403126569147,201.056563176419,181.06262840406,198.284748416904
"CG9083",0,0,0,0,0,0,0,0,0,0,0,0
"CG9084",0.997216914005997,5.5438213184218,2.06187424285801,3.81988884347533,2.05136569790749,0,0,0,0.840304492927279,2.13889960825978,1.95743382058443,0
"CG9095",0.997216914005997,0.923970219736966,4.12374848571602,1.90994442173767,3.07704854686124,4.02606283769454,4.83397262694739,4.91768085959175,9.24334942220007,2.13889960825978,14.6807536543832,3.36075844774414
"CG9098",0,3.69588087894787,1.030937121429,0,0,0,0,0.983536171918351,0,0,0,0
"CG9101",0,0,8.24749697143204,0,0,0,341.278467462486,263.587694074118,364.692149930439,279.126398877901,246.636661393638,250.936630764896
"CG9106",0,0,0,0,0,0,0,0,0,0,0,0
"CG9107",2.99165074201799,9.23970219736966,16.4949939428641,8.5947498978195,8.20546279162997,15.0977356413545,25.1366576601264,21.6377957822037,16.8060898585456,19.250096474338,17.6169043852599,12.3227809750619
"CG9109",0,0,0,0,0,1.00651570942363,0,0,0.840304492927279,1.06944980412989,0,0
"CG9114",122.657680422738,139.519503180282,138.145574271487,86.9024711890638,113.850796233866,131.853557934496,118.915726622906,124.909093833631,105.03806161591,162.556370227743,136.041650530618,142.272107621169
"CG9117",20.9415551941259,43.4266003276374,14.4331197000061,43.9287216999663,35.8988997133811,37.2410812486745,36.7381919648002,56.061561799346,30.250961745382,26.7362451032472,41.1061102322731,45.9303654525033
"CG9119",654.174295587934,700.369426560621,604.129153157397,834.64571229936,861.573593121147,668.326431057293,298.739508345349,335.385834624158,288.224441074057,581.780693446659,553.953771225394,645.265621966876
"CG9121",9.97216914005997,0.923970219736966,1.030937121429,0.954972210868833,1.02568284895375,3.0195471282709,0,1.9670723438367,1.68060898585456,1.06944980412989,3.91486764116886,2.24050563182943
"CG9123",31.9109412481919,34.1868981302678,28.8662394000121,19.0994442173767,24.6163883748899,23.1498613167436,154.687124062317,126.876166177467,111.760497559328,102.667181196469,93.9568233880527,79.5379499299447
"CG9130",0,0,0,0,0,0,0,0,0,0,0,0
"CG9132",11.966602968072,10.1636724171066,23.7115537928671,22.919333060852,18.4622912811674,13.0847042225072,11.6015343046737,13.7695064068569,16.8060898585456,8.55559843303911,21.5317720264288,28.0063203978679
"CG9133",0,0.923970219736966,0,0,0,0,10.6347397792843,8.85182554726516,17.6463943514729,23.5278956908575,11.7446029235066,14.5632866068913
"CG9135",30.9137243341859,25.8711661526351,36.0827992500152,37.2439162238845,40.0016311091961,54.3518483088762,41.5721645917476,45.2426639082441,24.3688302948911,14.9722972578184,27.404073488182,42.5696070047591
"CG9143",164.540790810989,145.063324498704,117.526831842907,181.444720065078,146.672647400386,147.957809285274,93.7790689627794,80.6499660973048,90.7528852361461,155.070221598834,159.530856377631,123.227809750619
"CG9147",0,0,0,0,0,0,0,0,0,0,0,0
"CG9150",148.585320186894,110.876426368436,148.454945485777,135.606053943374,107.696699140143,200.296626175303,277.47002878678,352.10594954677,316.794793833584,145.445173361665,422.805705246237,189.322725889587
"CG9154",0,0,1.030937121429,0,0,0,0,0,0.840304492927279,1.06944980412989,0,0
"CG9164",4.98608457002998,9.23970219736966,16.4949939428641,11.459666530426,14.3595598853525,12.0781885130836,19.3358905077896,12.7859702349386,14.2851763797637,16.0417470619483,13.702036744091,12.3227809750619
